refund_id,order_id,promo_name,product_name,order_time,refund_time,original_quantity,refund_quantity,avg_actual_unit_price,refund_amount,refund_reason
TK202302082225491930,20230208212701982629,情人节,唇釉,2023-02-08 21:27:01.659626,2023-02-08 22:25:49.786632,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302082226261931,20230208222523208127,情人节,唇釉,2023-02-08 22:25:23.710214,2023-02-08 22:26:26.682409,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302082227551932,20230208222311580999,情人节,唇釉,2023-02-08 22:23:11.697036,2023-02-08 22:27:55.662066,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082229171933,20230208222435737375,情人节,唇釉,2023-02-08 22:24:35.147343,2023-02-08 22:29:17.556406,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082238141934,20230208223557233186,情人节,唇釉,2023-02-08 22:35:57.992383,2023-02-08 22:38:14.501270,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302082239311935,20230208223508505776,情人节,唇釉,2023-02-08 22:35:08.538944,2023-02-08 22:39:31.849451,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302082248451936,20230208224404224004,情人节,唇釉,2023-02-08 22:44:04.005383,2023-02-08 22:48:45.593988,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302082253011937,20230207071356907949,情人节,唇釉,2023-02-07 07:13:56.263577,2023-02-08 22:53:01.149758,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082255281938,20230208225255623996,情人节,唇釉,2023-02-08 22:52:55.225049,2023-02-08 22:55:28.076076,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082256521939,20230208225204712286,情人节,唇釉,2023-02-08 22:52:04.400510,2023-02-08 22:56:52.514688,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302082257581940,20230208181225506670,情人节,唇釉,2023-02-08 18:12:25.250057,2023-02-08 22:57:58.364816,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302082258231941,20230208225405290324,情人节,唇釉,2023-02-08 22:54:05.908298,2023-02-08 22:58:23.809932,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302082302431942,20230208225845909178,情人节,唇釉,2023-02-08 22:58:45.781188,2023-02-08 23:02:43.210648,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302082306051943,20230207193018890067,情人节,唇釉,2023-02-07 19:30:18.177856,2023-02-08 23:06:05.155821,3,3,80.0,240.0,优惠券未领到/不满足门槛
TK202302082309451944,20230208221512626163,情人节,唇釉,2023-02-08 22:15:12.403912,2023-02-08 23:09:45.693058,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082319221945,20230208184138772791,情人节,唇釉,2023-02-08 18:41:38.106514,2023-02-08 23:19:22.682111,3,1,80.0,80.0,地址/收件信息需修改
TK202302082328511946,20230208232753267570,情人节,唇釉,2023-02-08 23:27:53.773283,2023-02-08 23:28:51.980310,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302082332441947,20230208233153760460,情人节,唇釉,2023-02-08 23:31:53.123121,2023-02-08 23:32:44.972811,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302082339471948,20230208233724833752,情人节,唇釉,2023-02-08 23:37:24.178406,2023-02-08 23:39:47.856460,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302082343071949,20230208234213491647,情人节,唇釉,2023-02-08 23:42:13.959003,2023-02-08 23:43:07.913319,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302082345211950,20230208234428841258,情人节,唇釉,2023-02-08 23:44:28.072346,2023-02-08 23:45:21.369626,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302082350371951,20230207201125151055,情人节,唇釉,2023-02-07 20:11:25.857173,2023-02-08 23:50:37.738719,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302082356481952,20230207133359240534,情人节,唇釉,2023-02-07 13:33:59.498736,2023-02-08 23:56:48.304778,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302082357381953,20230208235012411816,情人节,唇釉,2023-02-08 23:50:12.623625,2023-02-08 23:57:38.770973,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302082357521954,20230208122809854442,情人节,唇釉,2023-02-08 12:28:09.931129,2023-02-08 23:57:52.688026,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090010261955,20230209000705414016,情人节,唇釉,2023-02-09 00:07:05.581446,2023-02-09 00:10:26.666345,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090018271956,20230209001632439786,情人节,唇釉,2023-02-09 00:16:32.340636,2023-02-09 00:18:27.950574,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090018571957,20230208220219824870,情人节,唇釉,2023-02-08 22:02:19.711274,2023-02-09 00:18:57.753991,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090027551958,20230208235232323188,情人节,唇釉,2023-02-08 23:52:32.712992,2023-02-09 00:27:55.023831,5,5,92.0,460.0,忘记使用优惠/凑单重拍
TK202302090029081959,20230209002816770545,情人节,唇釉,2023-02-09 00:28:16.778944,2023-02-09 00:29:08.805655,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090030571960,20230209002855726774,情人节,唇釉,2023-02-09 00:28:55.701093,2023-02-09 00:30:57.677297,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090033061961,20230209003103355266,情人节,唇釉,2023-02-09 00:31:03.648308,2023-02-09 00:33:06.318470,3,2,80.0,160.0,忘记使用优惠/凑单重拍
TK202302090034011962,20230209003101549240,情人节,唇釉,2023-02-09 00:31:01.319309,2023-02-09 00:34:01.786990,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090037271963,20230209003419921676,情人节,唇釉,2023-02-09 00:34:19.928222,2023-02-09 00:37:27.986649,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090039411964,20230209003734824439,情人节,唇釉,2023-02-09 00:37:34.102373,2023-02-09 00:39:41.721106,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090040061965,20230209003632590115,情人节,唇釉,2023-02-09 00:36:32.241423,2023-02-09 00:40:06.277506,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302090040301966,20230209003752342675,情人节,唇釉,2023-02-09 00:37:52.649163,2023-02-09 00:40:30.846555,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302090046071967,20230209000844322170,情人节,唇釉,2023-02-09 00:08:44.727743,2023-02-09 00:46:07.774717,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302090048381968,20230209000348862685,情人节,唇釉,2023-02-09 00:03:48.865885,2023-02-09 00:48:38.029468,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090051161969,20230209004901327095,情人节,唇釉,2023-02-09 00:49:01.467484,2023-02-09 00:51:16.287344,4,3,87.5,262.5,价格/优惠规则看不懂
TK202302090051291970,20230207064707210263,情人节,唇釉,2023-02-07 06:47:07.033383,2023-02-09 00:51:29.840054,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090053191971,20230208210613383917,情人节,唇釉,2023-02-08 21:06:13.344890,2023-02-09 00:53:19.013272,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302090053341972,20230209005035877244,情人节,唇釉,2023-02-09 00:50:35.094419,2023-02-09 00:53:34.619876,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090057561973,20230209005651756138,情人节,唇釉,2023-02-09 00:56:51.004434,2023-02-09 00:57:56.838533,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302090100291974,20230209005929928578,情人节,唇釉,2023-02-09 00:59:29.475553,2023-02-09 01:00:29.928732,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090103101975,20230208034132649736,情人节,唇釉,2023-02-08 03:41:32.365309,2023-02-09 01:03:10.599964,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090105391976,20230208082413145857,情人节,唇釉,2023-02-08 08:24:13.157038,2023-02-09 01:05:39.544762,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302090109361977,20230209010642119974,情人节,唇釉,2023-02-09 01:06:42.249022,2023-02-09 01:09:36.662178,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302090113171978,20230208230853962816,情人节,唇釉,2023-02-08 23:08:53.234306,2023-02-09 01:13:17.171105,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090114171979,20230209003803429143,情人节,唇釉,2023-02-09 00:38:03.878042,2023-02-09 01:14:17.612842,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302090120321980,20230209011705799732,情人节,唇釉,2023-02-09 01:17:05.226238,2023-02-09 01:20:32.825114,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090123191981,20230208111158201599,情人节,唇釉,2023-02-08 11:11:58.986430,2023-02-09 01:23:19.565970,3,3,80.0,240.0,优惠券未领到/不满足门槛
TK202302090124181982,20230209011919185968,情人节,唇釉,2023-02-09 01:19:19.564388,2023-02-09 01:24:18.184921,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090124241983,20230209001352268449,情人节,唇釉,2023-02-09 00:13:52.886479,2023-02-09 01:24:24.178255,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090127501984,20230208054255264336,情人节,唇釉,2023-02-08 05:42:55.334462,2023-02-09 01:27:50.457665,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302090129551985,20230208224316634447,情人节,唇釉,2023-02-08 22:43:16.652125,2023-02-09 01:29:55.991629,3,2,80.0,160.0,优惠券未领到/不满足门槛
TK202302090134311986,20230208190234974193,情人节,唇釉,2023-02-08 19:02:34.859455,2023-02-09 01:34:31.755112,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090137271987,20230209013702709409,情人节,唇釉,2023-02-09 01:37:02.082757,2023-02-09 01:37:27.436062,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202302090140071988,20230209013925807981,情人节,唇釉,2023-02-09 01:39:25.495624,2023-02-09 01:40:07.509616,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302090141191989,20230209013805422321,情人节,唇釉,2023-02-09 01:38:05.901304,2023-02-09 01:41:19.635960,3,2,80.0,160.0,地址/收件信息需修改
TK202302090149111990,20230207120005840148,情人节,唇釉,2023-02-07 12:00:05.996988,2023-02-09 01:49:11.545172,2,2,82.5,165.0,地址/收件信息需修改
TK202302090150251991,20230208120119957909,情人节,唇釉,2023-02-08 12:01:19.556253,2023-02-09 01:50:25.988727,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090151591992,20230208170906890604,情人节,唇釉,2023-02-08 17:09:06.560924,2023-02-09 01:51:59.908260,6,1,95.0,95.0,优惠券未领到/不满足门槛
TK202302090153051993,20230209014809161528,情人节,唇釉,2023-02-09 01:48:09.823104,2023-02-09 01:53:05.481805,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302090203411994,20230209020034645901,情人节,唇釉,2023-02-09 02:00:34.008290,2023-02-09 02:03:41.139034,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090203441995,20230209013103743691,情人节,唇釉,2023-02-09 01:31:03.060412,2023-02-09 02:03:44.198518,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090204001996,20230208145620424223,情人节,唇釉,2023-02-08 14:56:20.634561,2023-02-09 02:04:00.832445,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090205141997,20230209020033774066,情人节,唇釉,2023-02-09 02:00:33.771034,2023-02-09 02:05:14.115050,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090205531998,20230209020210360573,情人节,唇釉,2023-02-09 02:02:10.391200,2023-02-09 02:05:53.323836,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302090211241999,20230208195324650242,情人节,唇釉,2023-02-08 19:53:24.359832,2023-02-09 02:11:24.935927,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090211282000,20230209011807540567,情人节,唇釉,2023-02-09 01:18:07.160062,2023-02-09 02:11:28.723854,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090213252001,20230209012607104856,情人节,唇釉,2023-02-09 01:26:07.327296,2023-02-09 02:13:25.492665,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302090214512002,20230209015456336008,情人节,唇釉,2023-02-09 01:54:56.830769,2023-02-09 02:14:51.903440,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302090215162003,20230209010054642236,情人节,唇釉,2023-02-09 01:00:54.525854,2023-02-09 02:15:16.533442,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202302090216132004,20230207033928109669,情人节,唇釉,2023-02-07 03:39:28.310057,2023-02-09 02:16:13.212811,2,1,82.5,82.5,地址/收件信息需修改
TK202302090217182005,20230209021231810762,情人节,唇釉,2023-02-09 02:12:31.719281,2023-02-09 02:17:18.116818,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090222222006,20230209014329553041,情人节,唇釉,2023-02-09 01:43:29.732172,2023-02-09 02:22:22.297984,3,2,80.0,160.0,优惠券未领到/不满足门槛
TK202302090225592007,20230209022436333343,情人节,唇釉,2023-02-09 02:24:36.247672,2023-02-09 02:25:59.175761,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090226222008,20230209022550150898,情人节,唇釉,2023-02-09 02:25:50.072928,2023-02-09 02:26:22.223277,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090230152009,20230209022740601305,情人节,唇釉,2023-02-09 02:27:40.808050,2023-02-09 02:30:15.561084,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090230502010,20230209022853713560,情人节,唇釉,2023-02-09 02:28:53.208540,2023-02-09 02:30:50.879129,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090233412011,20230209023136563748,情人节,唇釉,2023-02-09 02:31:36.360737,2023-02-09 02:33:41.461403,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090236542012,20230209010859935213,情人节,唇釉,2023-02-09 01:08:59.768391,2023-02-09 02:36:54.265420,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090244552013,20230209024129100444,情人节,唇釉,2023-02-09 02:41:29.815905,2023-02-09 02:44:55.994508,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302090247082014,20230209022501438826,情人节,唇釉,2023-02-09 02:25:01.763384,2023-02-09 02:47:08.662869,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202302090256452015,20230209025222286457,情人节,唇釉,2023-02-09 02:52:22.942570,2023-02-09 02:56:45.511595,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090258292016,20230209024933399238,情人节,唇釉,2023-02-09 02:49:33.585725,2023-02-09 02:58:29.969186,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090302242017,20230209030116970564,情人节,唇釉,2023-02-09 03:01:16.784247,2023-02-09 03:02:24.632514,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090304232018,20230209022318912546,情人节,唇釉,2023-02-09 02:23:18.022423,2023-02-09 03:04:23.763599,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202302090309142019,20230209021444923344,情人节,唇釉,2023-02-09 02:14:44.076456,2023-02-09 03:09:14.746165,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302090311462020,20230209031042485689,情人节,唇釉,2023-02-09 03:10:42.616940,2023-02-09 03:11:46.352727,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302090315072021,20230209031204971930,情人节,唇釉,2023-02-09 03:12:04.589782,2023-02-09 03:15:07.210032,4,1,87.5,87.5,优惠券未领到/不满足门槛
TK202302090317462022,20230209030333202497,情人节,唇釉,2023-02-09 03:03:33.173554,2023-02-09 03:17:46.009458,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090319372023,20230209031919748930,情人节,唇釉,2023-02-09 03:19:19.852078,2023-02-09 03:19:37.125774,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090320552024,20230208220835225410,情人节,唇釉,2023-02-08 22:08:35.594188,2023-02-09 03:20:55.083545,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090324272025,20230209015045979672,情人节,唇釉,2023-02-09 01:50:45.387771,2023-02-09 03:24:27.662876,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302090325352026,20230209013237253893,情人节,唇釉,2023-02-09 01:32:37.908873,2023-02-09 03:25:35.989329,3,2,80.0,160.0,优惠券未领到/不满足门槛
TK202302090328132027,20230209031611775206,情人节,唇釉,2023-02-09 03:16:11.603687,2023-02-09 03:28:13.510952,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090328472028,20230209032820388431,情人节,唇釉,2023-02-09 03:28:20.045273,2023-02-09 03:28:47.151438,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302090329322029,20230209012202157865,情人节,唇釉,2023-02-09 01:22:02.093221,2023-02-09 03:29:32.971613,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302090330502030,20230207163405661915,情人节,唇釉,2023-02-07 16:34:05.397366,2023-02-09 03:30:50.344325,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302090333242031,20230208185920586678,情人节,唇釉,2023-02-08 18:59:20.901210,2023-02-09 03:33:24.259860,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302090335302032,20230209033337466533,情人节,唇釉,2023-02-09 03:33:37.254802,2023-02-09 03:35:30.460941,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302090340242033,20230207063545321606,情人节,唇釉,2023-02-07 06:35:45.051015,2023-02-09 03:40:24.189355,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090344522034,20230209034113268290,情人节,唇釉,2023-02-09 03:41:13.624372,2023-02-09 03:44:52.524338,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302090345152035,20230209034409388064,情人节,唇釉,2023-02-09 03:44:09.969512,2023-02-09 03:45:15.769216,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090347012036,20230209031036526459,情人节,唇釉,2023-02-09 03:10:36.910089,2023-02-09 03:47:01.616644,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090347142037,20230209034439331393,情人节,唇釉,2023-02-09 03:44:39.516949,2023-02-09 03:47:14.512333,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302090350382038,20230208164858453268,情人节,唇釉,2023-02-08 16:48:58.741586,2023-02-09 03:50:38.469107,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090352522039,20230208202948530354,情人节,唇釉,2023-02-08 20:29:48.466665,2023-02-09 03:52:52.267513,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090353442040,20230209035131925159,情人节,唇釉,2023-02-09 03:51:31.807019,2023-02-09 03:53:44.055314,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090359512041,20230209035941120350,情人节,唇釉,2023-02-09 03:59:41.418901,2023-02-09 03:59:51.221005,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302090400102042,20230209035749672742,情人节,唇釉,2023-02-09 03:57:49.737895,2023-02-09 04:00:10.260747,3,3,80.0,240.0,忘记使用优惠/凑单重拍
TK202302090403112043,20230209032655273891,情人节,唇釉,2023-02-09 03:26:55.254065,2023-02-09 04:03:11.395967,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302090405322044,20230209020713570977,情人节,唇釉,2023-02-09 02:07:13.291135,2023-02-09 04:05:32.969295,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302090412442045,20230208140539370548,情人节,唇釉,2023-02-08 14:05:39.593462,2023-02-09 04:12:44.811115,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202302090420292046,20230207174142473294,情人节,唇釉,2023-02-07 17:41:42.095708,2023-02-09 04:20:29.086220,3,3,80.0,240.0,地址/收件信息需修改
TK202302090427262047,20230209042550105265,情人节,唇釉,2023-02-09 04:25:50.160046,2023-02-09 04:27:26.205235,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302090427432048,20230209042536201074,情人节,唇釉,2023-02-09 04:25:36.292579,2023-02-09 04:27:43.045756,3,1,80.0,80.0,价格/优惠规则看不懂
